"(5,3)",17,8.208
"(5,4)",17,9.204
"(5,5)",17,10.168
"(0,0)",18,16.548
"(0,1)",18,0.0
"(0,2)",18,14.852
"(0,3)",18,13.723
"(0,4)",18,13.61
"(0,5)",18,14.764
"(1,0)",18,14.942
"(1,1)",18,12.431
"(1,2)",18,13.586
"(1,3)",18,13.939
"(1,4)",18,0.0
"(1,5)",18,12.413
"(2,0)",18,13.497
"(2,1)",18,12.135
"(2,2)",18,11.47
"(2,3)",18,12.751
"(2,4)",18,13.492
"(2,5)",18,12.493
"(3,0)",18,12.102
"(3,1)",18,11.001
"(3,2)",18,10.429
"(3,3)",18,10.632
"(3,4)",18,12.319
"(3,5)",18,13.244
"(4,0)",18,10.861
"(4,1)",18,0.0
"(4,2)",18,0.0
"(4,3)",18,0.0
"(4,4)",18,10.276
"(4,5)",18,11.985
"(5,0)",18,9.488
"(5,1)",18,8.282
"(5,2)",18,7.892
"(5,3)",18,8.875
"(5,4)",18,9.873
"(5,5)",18,10.837
"(0,0)",19,17.383
"(0,1)",19,0.0
"(0,2)",19,15.592
"(0,3)",19,14.461
"(0,4)",19,14.348
"(0,5)",19,15.502
"(1,0)",19,15.776
"(1,1)",19,13.266
"(1,2)",19,14.333
"(1,3)",19,14.661
"(1,4)",19,0.0
"(1,5)",19,13.151
"(2,0)",19,14.331
"(2,1)",19,12.969
"(2,2)",19,12.224
"(2,3)",19,13.471
"(2,4)",19,14.185
"(2,5)",19,13.186
"(3,0)",19,12.937
"(3,1)",19,11.836
"(3,2)",19,11.186
"(3,3)",19,11.351
"(3,4)",19,13.01
"(3,5)",19,13.912
"(4,0)",19,11.696
"(4,1)",19,0.0
"(4,2)",19,0.0
"(4,3)",19,0.0
"(4,4)",19,10.961
"(4,5)",19,12.653
"(5,0)",19,10.322
"(5,1)",19,9.114
"(5,2)",19,8.552
"(5,3)",19,9.537
"(5,4)",19,10.538
"(5,5)",19,11.502
"(0,0)",20,18.209
"(0,1)",20,0.0
"(0,2)",20,16.324
"(0,3)",20,15.192
"(0,4)",20,15.079
"(0,5)",20,16.233
"(1,0)",20,16.602
"(1,1)",20,14.092
"(1,2)",20,15.073
"(1,3)",20,15.377
"(1,4)",20,0.0
"(1,5)",20,13.882
"(2,0)",20,15.157
"(2,1)",20,13.795
"(2,2)",20,12.97
"(2,3)",20,14.186
"(2,4)",20,14.874
"(2,5)",20,13.874
"(3,0)",20,13.763
"(3,1)",20,12.662
"(3,2)",20,11.937
"(3,3)",20,12.065
"(3,4)",20,13.696
"(3,5)",20,14.577
"(4,0)",20,12.522
"(4,1)",20,0.0
"(4,2)",20,0.0
"(4,3)",20,0.0
"(4,4)",20,11.641
"(4,5)",20,13.316
"(5,0)",20,11.147
"(5,1)",20,9.939
"(5,2)",20,9.206
"(5,3)",20,10.194
"(5,4)",20,11.198
"(5,5)",20,12.163
"(0,0)",21,19.027
"(0,1)",21,0.0
"(0,2)",21,17.048
"(0,3)",21,15.915
"(0,4)",21,15.802
"(0,5)",21,16.956
"(1,0)",21,17.42
"(1,1)",21,14.91
"(1,2)",21,15.806
"(1,3)",21,16.087
"(1,4)",21,0.0
"(1,5)",21,14.605
"(2,0)",21,15.975
"(2,1)",21,14.613
"(2,2)",21,13.708
"(2,3)",21,14.895
"(2,4)",21,15.558
"(2,5)",21,14.557
"(3,0)",21,14.581
