"(0,0)",0,0
"(0,1)",0,0
"(0,2)",0,0
"(0,3)",0,0
"(0,4)",0,0
"(0,5)",0,0
"(0,6)",0,0
"(0,7)",0,0
"(0,8)",0,0
"(0,9)",0,0
"(1,0)",0,0
"(1,1)",0,0
"(1,2)",0,0
"(1,3)",0,0
"(1,4)",0,0
"(1,5)",0,0
"(1,6)",0,0
"(1,7)",0,0
"(1,8)",0,0
"(1,9)",0,0
"(2,0)",0,0
"(2,1)",0,0
"(2,2)",0,0
"(2,3)",0,0
"(2,4)",0,0
"(2,5)",0,0
"(2,6)",0,0
"(2,7)",0,0
"(2,8)",0,0
"(2,9)",0,0
"(3,0)",0,0
"(3,1)",0,0
"(3,2)",0,0
"(3,3)",0,0
"(3,4)",0,0
"(3,5)",0,0
"(3,6)",0,0
"(3,7)",0,0
"(3,8)",0,0
"(3,9)",0,0
"(4,0)",0,0
"(4,1)",0,0
"(4,2)",0,0
"(4,3)",0,0
"(4,4)",0,0
"(4,5)",0,0
"(4,6)",0,0
"(4,7)",0,0
"(4,8)",0,0
"(4,9)",0,0
"(5,0)",0,0
"(5,1)",0,0
"(5,2)",0,0
"(5,3)",0,0
"(5,4)",0,0
"(5,5)",0,0
"(5,6)",0,0
"(5,7)",0,0
"(5,8)",0,0
"(5,9)",0,0
"(6,0)",0,0
"(6,1)",0,0
"(6,2)",0,0
"(6,3)",0,0
"(6,4)",0,0
"(6,5)",0,0
"(6,6)",0,0
"(6,7)",0,0
"(6,8)",0,0
"(6,9)",0,0
"(7,0)",0,0
"(7,1)",0,0
"(7,2)",0,0
"(7,3)",0,0
"(7,4)",0,0
"(7,5)",0,0
"(7,6)",0,0
"(7,7)",0,0
"(7,8)",0,0
"(7,9)",0,0
"(8,0)",0,0
"(8,1)",0,0
"(8,2)",0,0
"(8,3)",0,0
"(8,4)",0,0
"(8,5)",0,0
"(8,6)",0,0
"(8,7)",0,0
"(8,8)",0,0
"(8,9)",0,0
"(9,0)",0,0
"(9,1)",0,0
"(9,2)",0,0
"(9,3)",0,0
"(9,4)",0,0
"(9,5)",0,0
"(9,6)",0,0
"(9,7)",0,0
"(9,8)",0,0
"(9,9)",0,0
"(0,0)",1,-1.0
"(0,1)",1,0.0
"(0,2)",1,1.0
"(0,3)",1,-0.04
"(0,4)",1,-0.04
"(0,5)",1,1.0
"(0,6)",1,-0.04
"(0,7)",1,-0.04
"(0,8)",1,0.0
"(0,9)",1,1.0
"(1,0)",1,-0.04
"(1,1)",1,-1.0
"(1,2)",1,-0.04
"(1,3)",1,-1.0
"(1,4)",1,0.0
"(1,5)",1,-0.04
"(1,6)",1,-0.04
"(1,7)",1,-0.04
"(1,8)",1,0.0
"(1,9)",1,1.0
"(2,0)",1,-0.04
"(2,1)",1,-0.04
"(2,2)",1,0.0
"(2,3)",1,-0.04
"(2,4)",1,-1.0
"(2,5)",1,-0.04
"(2,6)",1,-0.04
"(2,7)",1,-0.04
"(2,8)",1,-0.04
"(2,9)",1,1.0
"(3,0)",1,-0.04
"(3,1)",1,-0.04
"(3,2)",1,-0.04
"(3,3)",1,-1.0
"(3,4)",1,-0.04
"(3,5)",1,1.0
"(3,6)",1,1.0
"(3,7)",1,-1.0
"(3,8)",1,-1.0
"(3,9)",1,-1.0
"(4,0)",1,-0.04
"(4,1)",1,0.0
"(4,2)",1,0.0
"(4,3)",1,0.0
"(4,4)",1,0.0
"(4,5)",1,-1.0
"(4,6)",1,0.0
"(4,7)",1,0.0
"(4,8)",1,0.0
"(4,9)",1,0.0
"(5,0)",1,-0.04
"(5,1)",1,-0.04
"(5,2)",1,-0.04
"(5,3)",1,-0.04
"(5,4)",1,-0.04
"(5,5)",1,-0.04
"(5,6)",1,1.0
"(5,7)",1,-0.04
"(5,8)",1,1.0
"(5,9)",1,-1.0
"(6,0)",1,1.0
"(6,1)",1,0.0
"(6,2)",1,1.0
"(6,3)",1,-0.04
"(6,4)",1,-0.04
"(6,5)",1,-0.04
"(6,6)",1,1.0
"(6,7)",1,-0.04
"(6,8)",1,1.0
"(6,9)",1,-1.0
"(7,0)",1,-0.04
"(7,1)",1,-1.0
"(7,2)",1,0.0
"(7,3)",1,0.0
"(7,4)",1,0.0
"(7,5)",1,0.0
"(7,6)",1,0.0
"(7,7)",1,-0.04
"(7,8)",1,0.0
"(7,9)",1,0.0
"(8,0)",1,-0.04
"(8,1)",1,-0.04
"(8,2)",1,-0.04
"(8,3)",1,-0.04
"(8,4)",1,-1.0
"(8,5)",1,-0.04
"(8,6)",1,-0.04
"(8,7)",1,-0.04
"(8,8)",1,0.0
"(8,9)",1,-1.0
"(9,0)",1,-0.04
"(9,1)",1,-0.04
"(9,2)",1,-0.04
"(9,3)",1,-0.04
"(9,4)",1,-0.04
"(9,5)",1,-0.04
"(9,6)",1,-0.04
"(9,7)",1,1.0
"(9,8)",1,1.0
"(9,9)",1,-1.0
"(0,0)",2,-1.229
"(0,1)",2,0.0
"(0,2)",2,1.887
"(0,3)",2,0.649
"(0,4)",2,0.744
"(0,5)",2,1.784
"(0,6)",2,0.744
"(0,7)",2,-0.079
"(0,8)",2,0.0
"(0,9)",2,1.99
"(1,0)",2,-0.174
"(1,1)",2,-1.039
"(1,2)",2,0.554
"(1,3)",2,-1.039
"(1,4)",2,0.0
"(1,5)",2,0.744
"(1,6)",2,-0.079
"(1,7)",2,-0.079
"(1,8)",2,0.0
"(1,9)",2,1.99
"(2,0)",2,-0.079
"(2,1)",2,-0.079
"(2,2)",2,0.0
"(2,3)",2,-0.269
"(2,4)",2,-1.039
"(2,5)",2,0.649
"(2,6)",2,0.744
"(2,7)",2,-0.079
"(2,8)",2,0.649
"(2,9)",2,1.887
"(3,0)",2,-0.079
"(3,1)",2,-0.079
"(3,2)",2,-0.079
"(3,3)",2,-1.039
"(3,4)",2,0.649
"(3,5)",2,1.689
"(3,6)",2,1.887
"(3,7)",2,-0.31
"(3,8)",2,-1.229
"(3,9)",2,-0.405
"(4,0)",2,-0.079
"(4,1)",2,0.0
"(4,2)",2,0.0
"(4,3)",2,0.0
"(4,4)",2,0.0
"(4,5)",2,-0.405
"(4,6)",2,0.0
"(4,7)",2,0.0
"(4,8)",2,0.0
"(4,9)",2,0.0
"(5,0)",2,0.744
"(5,1)",2,-0.079
"(5,2)",2,0.744
"(5,3)",2,-0.079
"(5,4)",2,-0.079
"(5,5)",2,0.649
"(5,6)",2,1.784
"(5,7)",2,0.744
"(5,8)",2,1.689
"(5,9)",2,-0.405
"(6,0)",2,1.784
"(6,1)",2,0.0
"(6,2)",2,1.887
"(6,3)",2,0.744
"(6,4)",2,-0.079
"(6,5)",2,0.744
"(6,6)",2,1.784
"(6,7)",2,0.744
"(6,8)",2,1.689
"(6,9)",2,-0.405
"(7,0)",2,0.649
"(7,1)",2,-1.134
"(7,2)",2,0.0
"(7,3)",2,0.0
"(7,4)",2,0.0
"(7,5)",2,0.0
"(7,6)",2,0.0
"(7,7)",2,-0.079
"(7,8)",2,0.0
"(7,9)",2,0.0
"(8,0)",2,-0.079
"(8,1)",2,-0.079
"(8,2)",2,-0.079
"(8,3)",2,-0.079
"(8,4)",2,-1.039
"(8,5)",2,-0.079
"(8,6)",2,-0.079
"(8,7)",2,0.744
"(8,8)",2,0.0
"(8,9)",2,-1.99
"(9,0)",2,-0.079
"(9,1)",2,-0.079
"(9,2)",2,-0.079
"(9,3)",2,-0.079
"(9,4)",2,-0.079
"(9,5)",2,-0.079
"(9,6)",2,0.744
"(9,7)",2,1.887
"(9,8)",2,1.99
"(9,9)",2,-0.405
"(0,0)",3,-1.381
"(0,1)",3,0.0
