"(0,0)",1,UP,-999.9
"(0,1)",1,UP,0.0
"(0,2)",1,UP,317.296
"(0,3)",1,UP,310.462
"(0,4)",1,UP,307.137
"(0,5)",1,UP,307.287
"(0,6)",1,UP,300.503
"(0,7)",1,UP,297.128
"(0,8)",1,UP,0.0
"(0,9)",1,UP,999.9
"(1,0)",1,RIGHT,161.81
"(1,1)",1,RIGHT,298.447
"(1,2)",1,RIGHT,306.488
"(1,3)",1,RIGHT,305.571
"(1,4)",1,RIGHT,0.0
"(1,5)",1,RIGHT,305.821
"(1,6)",1,RIGHT,304.991
"(1,7)",1,RIGHT,304.718
"(1,8)",1,RIGHT,0.0
"(1,9)",1,RIGHT,680.293
"(2,0)",1,LEFT,232.447
"(2,1)",1,LEFT,247.111
"(2,2)",1,LEFT,0.0
"(2,3)",1,LEFT,313.749
"(2,4)",1,LEFT,313.937
"(2,5)",1,LEFT,314.465
"(2,6)",1,LEFT,315.114
"(2,7)",1,LEFT,315.758
"(2,8)",1,LEFT,318.015
"(2,9)",1,LEFT,357.488
"(3,0)",1,RIGHT,305.812
"(3,1)",1,RIGHT,315.96
"(3,2)",1,RIGHT,325.011
"(3,3)",1,RIGHT,325.468
"(3,4)",1,RIGHT,328.591
"(3,5)",1,RIGHT,330.885
"(3,6)",1,RIGHT,333.986
"(3,7)",1,RIGHT,335.512
"(3,8)",1,RIGHT,339.652
"(3,9)",1,RIGHT,344.033
"(4,0)",1,LEFT,301.457
"(4,1)",1,LEFT,0.0
"(4,2)",1,LEFT,0.0
"(4,3)",1,LEFT,0.0
"(4,4)",1,LEFT,0.0
"(4,5)",1,LEFT,315.793
"(4,6)",1,LEFT,0.0
"(4,7)",1,LEFT,0.0
"(4,8)",1,LEFT,0.0
"(4,9)",1,LEFT,0.0
"(5,0)",1,UP,300.52
"(5,1)",1,UP,296.435
"(5,2)",1,UP,295.718
"(5,3)",1,UP,298.362
"(5,4)",1,UP,304.393
"(5,5)",1,UP,313.872
"(5,6)",1,UP,311.529
"(5,7)",1,UP,302.294
"(5,8)",1,UP,296.486
"(5,9)",1,UP,283.637
"(6,0)",1,LEFT,305.428
"(6,1)",1,LEFT,0.0
"(6,2)",1,LEFT,302.697
"(6,3)",1,LEFT,301.835
"(6,4)",1,LEFT,301.74
"(6,5)",1,LEFT,302.706
"(6,6)",1,LEFT,304.46
"(6,7)",1,LEFT,303.789
"(6,8)",1,LEFT,303.752
"(6,9)",1,LEFT,300.071
"(7,0)",1,UP,303.384
"(7,1)",1,UP,290.466
"(7,2)",1,UP,0.0
"(7,3)",1,UP,0.0
"(7,4)",1,UP,0.0
"(7,5)",1,UP,0.0
"(7,6)",1,UP,0.0
"(7,7)",1,UP,303.36
"(7,8)",1,UP,0.0
"(7,9)",1,UP,0.0
"(8,0)",1,DOWN,-40.011
"(8,1)",1,DOWN,-40.012
"(8,2)",1,DOWN,-40.024
"(8,3)",1,DOWN,-40.134
"(8,4)",1,DOWN,-41.114
"(8,5)",1,DOWN,-40.24
"(8,6)",1,DOWN,-40.038
"(8,7)",1,DOWN,-38.992
"(8,8)",1,DOWN,0.0
"(8,9)",1,DOWN,-40.115
"(9,0)",1,LEFT,-40.01
"(9,1)",1,LEFT,-40.011
"(9,2)",1,LEFT,-40.012
"(9,3)",1,LEFT,-40.026
"(9,4)",1,LEFT,-40.146
"(9,5)",1,LEFT,-40.157
"(9,6)",1,LEFT,-40.143
"(9,7)",1,LEFT,-38.86
"(9,8)",1,LEFT,-37.562
"(9,9)",1,LEFT,-38.914
"(0,0)",2,DOWN,977.133
"(0,1)",2,UP,0.0
